Activity,Employee Index Number
LMS-1335-3,585312
LMS-1335-3,906939
LMS-1335-3,759167
LMS-1335-3,539499
LMS-1335-3,287056
LMS-1335-3,947747
LMS-1335-3,345974
LMS-1335-3,302642
LMS-1335-3,714307
LMS-1335-3,848515
LMS-1335-3,232446
LMS-1335-3,748357
LMS-1335-3,70972
LMS-1335-3,744390
LMS-1335-3,837094
LMS-1335-3,750599
LMS-1335-3,280813
LMS-1335-3,143747
LMS-1335-3,632176
LMS-1335-3,258010
LMS-1335-3,675305
LMS-1335-3,310178
LMS-1335-3,757461
LMS-1335-3,667560
LMS-1335-3,64704
LMS-1335-3,75369
LMS-1335-3,857266
LMS-1335-3,65793
LMS-1335-3,583050
LMS-1354-2,309033
LMS-1354-2,250775
LMS-1354-2,194572
LMS-1354-2,653214
LMS-1354-2,490217
LMS-1354-2,215108
LMS-1354-2,345283
LMS-1354-2,238457
LMS-1354-2,505639
LMS-1354-2,941722
LMS-1354-2,337225
LMS-1354-2,343490
LMS-1354-2,744390
LMS-1354-2,360318
LMS-1354-2,583097
LMS-1354-2,489698
LMS-1354-2,710468
LMS-1354-2,675305
LMS-1354-2,683574
LMS-1354-2,565977
LMS-1354-2,857266
LMS-1354-2,65793
LMS-1355-1,877494
LMS-1355-1,851315
LMS-1355-1,859013
LMS-1355-1,645835
LMS-1355-1,436565
LMS-1336-1,678784
LMS-1354-2,1067
LMS-1354-2,264960
LMS-1355-1,678784
LMS-1355-1,583993
LMS-1344-2,389157
LMS-1344-2,264960
LMS-1356-1,675305
LMS-1487-1,370239
LMS-1354-2,863884
LMS-1325-2,749140
LMS-1325-2,331926
LMS-1325-2,
LMS-1328-1,749140
LMS-1328-1,153988
LMS-1336-1,693500
LMS-1339-1,61411
LMS-1354-2,936906
LMS-1338-1,632176
LMS-1335-2,977226
LMS-1339-1,977226
LMS-1320-6,507768
LMS-1320-6,306183
LMS-1320-6,
LMS-1320-6,351515
LMS-1320-6,565977
LMS-1320-6,75369
LMS-1320-6,825893
LMS-1487-3,706079
LMS-1487-4,204463
LMS-1487-4,64704
LMS-1323-1,228323
LMS-1339-1,302642
LMS-1320-7,282973
LMS-1325-4,502856
LMS-1325-4,489698
LMS-1498-1,267101
LMS-1498-1,129829
LMS-1498-1,851669
LMS-1498-1,857266
LMS-1498-1,729241
LMS-1498-1,750599
LMS-1338-1,385236
LMS-1338-1,388785
LMS-1338-1,6854
LMS-1342-1,258010
LMS-1320-4,366765
LMS-1320-4,310178
LMS-1320-4,851669
LMS-1304-1,644290
LMS-1325-3,706079
LMS-1323-1,960347
LMS-1323-1,417230
LMS-1323-1,263248
LMS-1335-3,678697
LMS-1335-3,749140
LMS-1335-3,463953
LMS-1335-3,582288
LMS-1335-3,833095
LMS-1335-3,284198
LMS-1335-2,86411
LMS-1335-2,675373
LMS-1335-2,433372
LMS-1336-1,507768
LMS-1336-1,815141
LMS-1336-1,589022
LMS-1336-1,565874
LMS-1336-1,581817
LMS-1336-1,352050
LMS-1336-1,366765
LMS-1336-1,863884
LMS-1336-1,494933
LMS-1336-1,62752
LMS-1336-1,825173
LMS-1336-1,584181
LMS-1336-1,613157
LMS-1336-1,226969
LMS-1336-1,63951
LMS-1336-1,684368
LMS-1336-1,585312
LMS-1336-1,759167
LMS-1336-1,287056
LMS-1336-1,129829
LMS-1336-1,416204
LMS-1336-1,416361
LMS-1336-1,706079
LMS-1336-1,932239
LMS-1336-1,392992
LMS-1336-1,489698
LMS-1336-1,706778
LMS-1336-1,750599
LMS-1336-1,338783
LMS-1336-1,583097
LMS-1336-1,833095
LMS-1336-1,649306
LMS-1336-1,513646
LMS-1336-1,79717
LMS-1336-1,565470
LMS-1336-1,308506
LMS-1336-1,294093
LMS-1336-1,774988
LMS-1336-1,399643
LMS-1336-1,86411
LMS-1336-1,583050
LMS-1336-1,64704
LMS-1336-1,363178
LMS-1336-1,675373
LMS-1336-1,741322
LMS-1336-1,872750
LMS-1336-1,82486
LMS-1336-1,263115
LMS-1336-1,600972
LMS-1335-2,309033
LMS-1335-2,533576
LMS-1335-2,107412
LMS-1335-2,257716
LMS-1335-2,215108
LMS-1335-2,712848
LMS-1335-2,263248
LMS-1335-2,450084
LMS-1335-2,881939
LMS-1335-2,973703
LMS-1336-1,74234
LMS-1336-1,534707
LMS-1336-1,107412
LMS-1336-1,260649
LMS-1336-1,618871
LMS-1336-1,417230
LMS-1336-1,443756
LMS-1336-1,960347
LMS-1336-1,459461
LMS-1336-1,830623
LMS-1344-2,953424
LMS-1344-2,125315
LMS-1344-2,465537
LMS-1344-2,138973
LMS-1344-2,240652
LMS-1345-1,645835
LMS-1345-1,239588
LMS-1345-1,749140
LMS-1345-1,153988
LMS-1346-1,920824
LMS-1346-1,239588
LMS-1346-1,490657
LMS-1346-1,749140
LMS-1344-2,774988
LMS-1344-2,678697
LMS-1344-2,674199
LMS-1344-2,490657
LMS-1338-1,646562
LMS-1338-1,96862
LMS-1342-1,953424
LMS-1342-1,465537
LMS-1342-1,565470
LMS-1344-2,282973
LMS-1344-2,344008
LMS-1344-2,507768
LMS-1344-2,706870
LMS-1344-2,62752
LMS-1344-2,581817
LMS-1344-2,827050
LMS-1344-2,366765
LMS-1344-2,613157
LMS-1344-2,704019
LMS-1344-2,267101
LMS-1344-2,846201
LMS-1338-1,617257
LMS-1338-1,683750
LMS-1338-1,863884
LMS-1338-1,684368
LMS-1338-1,373071
LMS-1338-1,714307
LMS-1338-1,848515
LMS-1344-2,585312
LMS-1344-2,143787
LMS-1344-2,129829
LMS-1344-2,343490
LMS-1338-1,748357
LMS-1338-1,117627
LMS-1338-1,565977
LMS-1338-1,729241
LMS-1338-1,877494
LMS-1342-1,282973
LMS-1342-1,344008
LMS-1342-1,698407
LMS-1342-1,584746
LMS-1342-1,617257
LMS-1342-1,683750
LMS-1342-1,827050
LMS-1342-1,863884
LMS-1342-1,303229
LMS-1342-1,454150
LMS-1342-1,673718
LMS-1342-1,653153
LMS-1344-2,932239
LMS-1344-2,837270
LMS-1344-2,750599
LMS-1344-2,710468
LMS-1342-1,348393
LMS-1342-1,290597
LMS-1342-1,729241
LMS-1344-2,474663
LMS-1344-2,653153
LMS-1347-1,200148
LMS-1347-1,6854
LMS-1347-1,705183
LMS-1347-1,487562
LMS-1349-1,834697
LMS-1349-1,474602
LMS-1352-1,75516
LMS-1303-1,96862
LMS-1352-1,977588
LMS-1308-1,416204
LMS-1335-2,662509
LMS-1304-1,384576
LMS-1304-1,385236
LMS-1304-1,263248
LMS-1304-1,712848
LMS-1344-2,
LMS-1354-2,474602
LMS-1303-1,140927
LMS-1320-4,258010
LMS-1325-3,599070
LMS-1325-3,505639
LMS-1325-3,121313
LMS-1325-3,337225
LMS-1323-1,156239
LMS-1323-1,385236
LMS-1323-1,848951
LMS-1323-1,388785
LMS-1323-1,881939
LMS-1354-2,200148
LMS-1338-1,200148
LMS-1309-1,425780
LMS-1346-1,706418
LMS-1354-2,621099
LMS-1348-1,204463
LMS-1348-1,134187
LMS-1348-1,675305
LMS-1338-1,64704
LMS-1352-1,475464
LMS-1347-1,
LMS-1347-1,
LMS-1347-1,
LMS-1347-1,
LMS-1347-1,
LMS-1347-1,
LMS-1349-1,
LMS-1349-1,
LMS-1352-1,
LMS-1338-1,
LMS-1338-1,
LMS-1344-2,
LMS-1344-2,
LMS-1344-2,
LMS-1344-2,
LMS-1345-1,
LMS-1346-1,
LMS-1346-1,
LMS-1443-1,
LMS-1443-1,
LMS-1443-1,
LMS-1443-1,
LMS-1443-1,
LMS-1354-2,229369
LMS-1354-2,630239
LMS-1517-56,
LMS-1335-2,90185
LMS-1336-1,581744
LMS-1354-2,866346
LMS-1354-2,581744
LMS-1355-1,90185
LMS-1335-3,464333
LMS-1336-1,242696
LMS-1338-1,581744
LMS-1339-1,90185
LMS-1347-1,90185
LMS-1349-1,90185
LMS-1342-1,866346
LMS-1354-2,377361
LMS-1354-2,685352
LMS-1347-1,305899
LMS-1347-1,685352
LMS-1349-1,305899
LMS-1352-1,685352
LMS-1342-1,685352
LMS-1347-1,770233
LMS-1349-1,58818
LMS-1352-1,237815
LMS-1339-1,237815
LMS-1339-1,58818
LMS-1338-1,58818
LMS-1354-2,960069
LMS-1335-3,354204
LMS-1335-3,429724
LMS-1335-3,610230
LMS-1335-3,211579
LMS-1349-1,872867
LMS-1352-1,610230
LMS-1352-1,872867
LMS-1336-1,755167
LMS-1354-2,914680
LMS-1346-1,389625
LMS-1346-1,154800
LMS-1345-1,389625
LMS-1345-1,755167
LMS-1345-1,154800
LMS-1344-2,154800
LMS-1355-1,389625
LMS-1355-1,154800
LMS-1346-1,481786
LMS-1345-1,481786
LMS-1335-3,841580
LMS-1335-3,839881
LMS-1335-3,841392
LMS-1335-3,864458
LMS-1335-3,183532
LMS-1335-3,839180
LMS-1335-3,934924
LMS-1336-1,610135
LMS-1336-1,610702
LMS-1336-1,157293
LMS-1336-1,67354
LMS-1336-1,184593
LMS-1335-3,494097
LMS-1335-3,499323
LMS-1335-3,503290
LMS-1335-3,539284
LMS-1335-3,540558
LMS-1335-3,544343
LMS-1335-3,599205
LMS-1335-3,642108
LMS-1335-3,653214
LMS-1335-3,668046
LMS-1335-3,737233
LMS-1335-3,748632
LMS-1335-3,790349
LMS-1336-1,473527
LMS-1336-1,499323
LMS-1336-1,503290
LMS-1336-1,510790
LMS-1336-1,535557
LMS-1336-1,544343
LMS-1336-1,562298
LMS-1336-1,583236
LMS-1336-1,588830
LMS-1336-1,599205
LMS-1336-1,628947
LMS-1336-1,642627
LMS-1336-1,684114
LMS-1336-1,689173
LMS-1354-2,336401
LMS-1354-2,774890
LMS-1354-2,71312
LMS-1354-2,724759
LMS-1354-2,738246
LMS-1354-2,766902
LMS-1354-2,808123
LMS-1354-2,868503
LMS-1354-2,947579
LMS-1354-2,947846
LMS-1354-2,962884
LMS-1354-2,995877
LMS-1338-1,5787
LMS-1338-1,73505
LMS-1335-3,92261
LMS-1354-2,92261
LMS-1303-3,684383
LMS-1303-3,565977
LMS-1302-6,748357
LMS-1302-6,144897
LMS-1302-6,348393
LMS-1321-1,589022
LMS-1321-1,581817
LMS-1302-6,6854
LMS-1342-1,613157
LMS-1342-1,183276
LMS-1338-1,750599
LMS-1338-1,825173
LMS-1338-1,705183
LMS-1344-2,766711
LMS-1323-2,830623
LMS-1323-2,644290
LMS-1336-1,65793
LMS-1487-3,416361
LMS-1487-3,70972
LMS-1487-3,505639
LMS-1487-3,121313
LMS-1487-3,343490
LMS-1487-4,675305
LMS-1344-2,302642
LMS-1320-7,389157
LMS-1320-7,352050
LMS-1320-7,263115
LMS-1325-4,748457
LMS-1325-4,837094
LMS-1325-4,583097
LMS-1498-1,65477
LMS-1498-2,302642
LMS-1499-1,
LMS-1338-1,417230
LMS-1356-1,100205
LMS-1499-3,129829
LMS-1330-2,833007
LMS-1330-2,825173
LMS-1330-2,683631
LMS-1335-2,706418
LMS-1336-1,706418
LMS-1345-1,706418
LMS-1344-2,621099
LMS-1346-1,621099
LMS-1348-1,121313
LMS-1354-2,183276
LMS-1309-1,834811
LMS-1355-1,92261
LMS-1355-1,199355
LMS-1304-1,459461
LMS-1320-8,711597
LMS-1498-3,678784
LMS-1302-3,698407
LMS-1308-4,344008
LMS-1308-4,857266
LMS-1322-4,947747
LMS-1302-6,565977
LMS-1321-1,583993
LMS-1321-1,137786
LMS-1304-2,303229
LMS-1304-2,977588
LMS-1304-2,140904
LMS-1320-9,684368
LMS-1329-2,817547
LMS-1354-2,239588
LMS-1328-3,837094
LMS-1328-3,583097
LMS-1328-3,489698
LMS-1323-3,200148
LMS-1323-3,651774
LMS-1323-3,683631
LMS-1323-3,584181
LMS-1302-7,1067
LMS-1302-7,859013
LMS-1324-2,906939
LMS-1324-2,705183
LMS-1324-2,683631
LMS-1304-2,584181
LMS-1302-7,846201
LMS-1335-2,510651
LMS-1336-1,510651
LMS-1336-1,898631
LMS-1354-2,620295
LMS-1356-1,649306
LMS-1352-1,263079
LMS-1338-1,642684
LMS-1338-1,425780
LMS-1338-1,263079
LMS-1338-1,491482
LMS-1355-1,230707
LMS-1499-3,298141
LMS-1499-3,726958
LMS-1330-2,942070
LMS-1330-2,651774
LMS-1487-5,706870
LMS-1487-5,226969
LMS-1354-2,919760
LMS-1344-2,919760
LMS-1354-2,343621
LMS-1354-2,760885
LMS-1336-1,343621
LMS-1336-1,254166
LMS-1336-1,633590
LMS-1320-11,3207
LMS-1335-2,356326
LMS-1335-2,85845
LMS-1335-2,221165
LMS-1335-2,761228
LMS-1336-1,84978
LMS-1336-1,221165
LMS-1336-1,225637
LMS-1354-2,474239
LMS-1354-2,85845
LMS-1354-2,216364
LMS-1354-2,63856
LMS-1354-2,84978
LMS-1320-11,774988
LMS-1303-4,975473
LMS-1303-4,494933
LMS-1303-4,825173
LMS-1303-4,952482
LMS-1335-3,910689
LMS-1336-1,615813
LMS-1354-2,856984
LMS-1335-2,86315
LMS-1335-2,833737
LMS-1354-2,874696
LMS-1336-1,243127
LMS-1336-1,321118
LMS-1335-3,760885
LMS-1354-2,254166
LMS-1354-2,459848
LMS-1354-2,633590
LMS-1354-2,21778
LMS-1336-1,760885
LMS-1336-1,99126
LMS-1335-2,84978
LMS-1335-2,840372
LMS-1336-1,85845
LMS-1336-1,216364
LMS-1336-1,100188
LMS-1336-1,761228
LMS-1335-2,598953
LMS-1327-3,280813
LMS-1327-3,632176
LMS-1327-3,352149
LMS-1327-3,65793
LMS-1335-2,716122
LMS-1335-2,49417
LMS-1335-2,697121
LMS-1336-1,570469
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1336-1,
LMS-1336-1,
LMS-1336-1,
LMS-1354-2,
LMS-1354-2,
LMS-1354-2,
LMS-1354-2,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1356-1,
LMS-1356-1,
LMS-1356-1,
LMS-1326-3,
LMS-1348-1,
LMS-1339-1,
LMS-1342-1,
LMS-1342-1,
LMS-1347-1,
LMS-1327-3,835761
LMS-1327-3,351515
LMS-1354-2,570469
LMS-1354-2,955130
LMS-1354-2,49417
LMS-1354-2,697121
LMS-1336-1,49417
LMS-1336-1,697121
LMS-1355-1,697121
LMS-1443-1,49417
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1335-2,
LMS-1336-1,
LMS-1336-1,
LMS-1336-1,
LMS-1354-2,
LMS-1354-2,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1355-1,
LMS-1356-1,
LMS-1356-1,
LMS-1356-1,
LMS-1356-1,
LMS-1356-1,
LMS-1326-3,
LMS-1326-3,
LMS-1326-3,
LMS-1326-3,
LMS-1348-1,
LMS-1339-1,
LMS-1339-1,
LMS-1342-1,
LMS-1342-1,
LMS-1342-1,
LMS-1347-1,
LMS-1347-1,
LMS-1349-1,
LMS-1352-1,
LMS-1338-1,
LMS-1344-2,
LMS-1344-2,
LMS-1345-1,
LMS-1345-1,
LMS-1346-1,
LMS-1346-1,
LMS-1335-3,851552
LMS-1354-2,392896
LMS-1354-2,980589
LMS-1336-1,435842
LMS-1345-1,693245
LMS-1354-2,487978
LMS-1303-7,6854
LMS-1303-7,267101
LMS-1338-1,102565
LMS-1338-1,41833
LMS-1338-1,826173
LMS-1338-1,676252
LMS-1338-1,675075
LMS-1339-1,82848
LMS-1339-1,864458
LMS-1339-1,183532
LMS-1339-1,841580
LMS-1347-1,610135
LMS-1347-1,41833
LMS-1347-1,183532
LMS-1347-1,460290
LMS-1349-1,102565
LMS-1349-1,610135
LMS-1349-1,864458
LMS-1352-1,102565
LMS-1352-1,610135
LMS-1352-1,41833
LMS-1352-1,864458
LMS-1352-1,826173
LMS-1342-1,102565
LMS-1342-1,864458
LMS-1342-1,183532
LMS-1342-1,826173
LMS-1335-3,711606
LMS-1335-3,16991
LMS-1335-3,
LMS-1336-1,376413
LMS-1336-1,191904
LMS-1336-1,735686
LMS-1354-2,900279
LMS-1354-2,711606
LMS-1354-2,735686
LMS-1344-2,419910
LMS-1348-1,419910
LMS-1348-1,610702
LMS-1344-2,559229
LMS-1355-1,820495
LMS-1355-1,559229
LMS-1346-1,820495
LMS-1346-1,839180
LMS-1345-1,839881
LMS-1345-1,841392
LMS-1344-2,984593
LMS-1344-2,900279
LMS-1345-1,366532
LMS-1346-1,899922
LMS-1354-2,320071
LMS-1354-2,665931
LMS-1335-3,90872
LMS-1354-2,51153
LMS-1336-1,960069
LMS-1336-1,367518
LMS-1335-3,76656
LMS-1335-3,347406
LMS-1335-3,839526
LMS-1335-3,519817
LMS-1336-1,108201
LMS-1354-2,839526
LMS-1336-1,387453
LMS-1336-1,293771
LMS-1345-1,347406
LMS-1344-2,347406
LMS-1336-1,947959
LMS-1336-1,93901
LMS-1347-1,947959
LMS-1320-13,319876
LMS-1325-6,319876
LMS-1325-6,154800
LMS-1322-7,229369
LMS-1322-7,154800
LMS-1328-4,347406
LMS-1328-4,914680
LMS-1328-4,154800
LMS-1354-2,366568
LMS-1335-3,914680
LMS-1336-1,391994
LMS-1329-3,265029
LMS-1329-3,755557
LMS-1320-14,184593
LMS-1320-14,205607
LMS-1320-14,376413
LMS-1320-14,191904
LMS-1335-3,30270
LMS-1335-3,113462
LMS-1335-3,113877
LMS-1335-3,115787
LMS-1335-3,123968
LMS-1335-3,151990
LMS-1335-3,155744
LMS-1335-3,278557
LMS-1335-3,316064
LMS-1335-3,433995
LMS-1335-3,439973
LMS-1335-3,476403
LMS-1335-3,487978
LMS-1335-3,494947
LMS-1335-3,563335
LMS-1335-3,589229
LMS-1335-3,613739
LMS-1335-3,623016
LMS-1356-1,762962
LMS-1356-1,796114
LMS-1356-1,822885
LMS-1356-1,848951
LMS-1356-1,850730
LMS-1356-1,863884
LMS-1356-1,879550
LMS-1356-1,900279
LMS-1356-1,938824
LMS-1356-1,942512
LMS-1356-1,963166
LMS-1356-1,973703
LMS-1356-1,977515
LMS-1354-2,678432
LMS-1517-8,
LMS-1517-27,
LMS-1519-3,211842
LMS-1519-3,242001
LMS-1519-3,741373
LMS-1519-3,467380
LMS-1308-2,870166
LMS-1354-2,637067
LMS-1335-3,157948
LMS-1336-1,157948
LMS-1354-2,663655
LMS-1335-3,230896
LMS-1336-1,763865
LMS-1336-1,586107
LMS-1354-2,230896
LMS-1354-2,763865
LMS-1354-2,586107
LMS-1335-3,273892
LMS-1519-1,435316
LMS-1322-5,331926
LMS-1322-5,463953
LMS-1302-10,649306
LMS-1302-10,712848
LMS-1302-10,508591
LMS-1519-1,599205
LMS-1349-1,417209
LMS-1349-1,424795
LMS-1349-1,441733
LMS-1349-1,450084
LMS-1349-1,465987
LMS-1349-1,491482
LMS-1349-1,548727
LMS-1349-1,588830
LMS-1349-1,610318
LMS-1349-1,633141
LMS-1349-1,642684
LMS-1349-1,668046
LMS-1349-1,720129
LMS-1349-1,737233
LMS-1349-1,791050
LMS-1349-1,836362
LMS-1349-1,947579
LMS-1354-2,795918
LMS-1345-1,795918
LMS-1355-1,885275
LMS-1352-1,66782
LMS-1352-1,74234
LMS-1352-1,80290
LMS-1352-1,87233
LMS-1352-1,94701
LMS-1352-1,111499
LMS-1352-1,251440
LMS-1352-1,365760
LMS-1354-2,246180
LMS-1354-2,165911
LMS-1354-2,209519
LMS-1354-2,213849
LMS-1354-2,217458
LMS-1354-2,113509
LMS-1354-2,845089
LMS-1354-2,943569
LMS-1354-2,967522
LMS-1354-2,988455
LMS-1354-2,992101
LMS-1354-2,613739
LMS-1354-2,649716
LMS-1354-2,680016
LMS-1354-2,761668
LMS-1354-2,798288
LMS-1354-2,815380
LMS-1354-2,823349
LMS-1356-1,1021
LMS-1356-1,161893
LMS-1356-1,197332
LMS-1356-1,988455
LMS-1356-1,222363
LMS-1356-1,237762
LMS-1356-1,250248
LMS-1356-1,367563
LMS-1356-1,392409
LMS-1356-1,433995
LMS-1356-1,484456
LMS-1356-1,492421
LMS-1356-1,605412
LMS-1356-1,645929
LMS-1356-1,744478
LMS-1356-1,749464
LMS-1356-1,797917
LMS-1356-1,815380
LMS-1356-1,845028
LMS-1356-1,854745
LMS-1356-1,912304
LMS-1356-1,919219
LMS-1356-1,935223
LMS-1356-1,978411
LMS-1356-1,108080
LMS-1356-1,113509
LMS-1356-1,115787
LMS-1356-1,133872
LMS-1355-1,113462
LMS-1355-1,123600
LMS-1355-1,527142
LMS-1355-1,589229
LMS-1355-1,603038
LMS-1355-1,605412
LMS-1355-1,636327
LMS-1355-1,680016
LMS-1355-1,129835
LMS-1355-1,133872
LMS-1355-1,197332
LMS-1355-1,209447
LMS-1355-1,250248
LMS-1355-1,273740
LMS-1355-1,311742
LMS-1355-1,367563
LMS-1355-1,6144
LMS-1355-1,744478
LMS-1355-1,797917
LMS-1355-1,798288
LMS-1355-1,815380
LMS-1355-1,823349
LMS-1355-1,845028
LMS-1354-2,684114
LMS-1354-2,689173
LMS-1354-2,689572
LMS-1354-2,699654
LMS-1336-1,108080
LMS-1335-3,701549
LMS-1336-1,701549
LMS-1336-1,706395
LMS-1354-2,250248
LMS-1335-3,774027
LMS-1336-1,752428
LMS-1336-1,650603
LMS-1345-1,419956
LMS-1335-3,751946
LMS-1335-3,732086
LMS-1336-1,937349
LMS-1354-2,937349
LMS-1356-1,751946
LMS-1338-1,937349
LMS-1339-1,937349
LMS-1347-1,937349
LMS-1342-1,937349
LMS-1346-1,751946
LMS-1354-2,618057
LMS-1335-3,838629
LMS-1336-1,838629
LMS-1336-1,244966
LMS-1335-3,704960
LMS-1354-2,244966
LMS-1336-1,774781
LMS-1336-1,320071
LMS-1354-2,833232
LMS-1354-2,387453
LMS-1336-1,344729
LMS-1336-1,67056
LMS-1336-1,298167
LMS-1335-3,51153
LMS-1336-1,278523
LMS-1349-1,278523
LMS-1335-4,497417
LMS-1354-2,590491
LMS-1335-4,352333
LMS-1336-1,176813
LMS-1354-2,278759
LMS-1354-2,205674
LMS-1336-1,205674
LMS-1335-4,558615
LMS-1354-2,137824
LMS-1336-1,355717
LMS-1354-2,412608
LMS-1335-4,566640
LMS-1336-1,648911
LMS-1354-2,558219
LMS-1335-4,808594
LMS-1336-1,903151
LMS-1354-2,903151
LMS-1335-4,264783
LMS-1336-1,915210
LMS-1335-4,708936
LMS-1354-2,563120
LMS-1335-4,760181
LMS-1354-2,10116
LMS-1354-2,526744
LMS-1335-4,676471
LMS-1336-1,921737
LMS-1354-2,646759
LMS-1354-2,835641
LMS-1354-2,676471
LMS-1336-1,853631
LMS-1335-4,838464
LMS-1336-1,45367
LMS-1354-2,458405
LMS-1335-4,803116
LMS-1335-4,84023
LMS-1335-4,66199
LMS-1335-4,623057
LMS-1335-4,556617
LMS-1336-1,501373
LMS-1354-2,45367
LMS-1530-1,774890
LMS-1336-1,350614
LMS-1336-1,111982
LMS-1336-1,833326
LMS-1354-2,72247
LMS-1354-2,691835
LMS-1336-1,569385
LMS-1336-1,54470
LMS-1335-4,54470
LMS-1354-2,288004
LMS-1336-1,288004
LMS-1335-4,417847
LMS-1336-1,764893
LMS-1335-4,99295
LMS-1354-2,716220
LMS-1354-2,878405
LMS-1335-4,878405
LMS-1336-1,716220
LMS-1335-4,809195
LMS-1336-1,90639
LMS-1336-1,901746
LMS-1354-2,343558
LMS-1354-2,562403
LMS-1354-2,98574
LMS-1354-2,484423
LMS-1335-4,127640
LMS-1335-4,905457
LMS-1335-4,752097
LMS-1335-4,590702
LMS-1335-4,619074
LMS-1354-2,590702
LMS-1335-4,524521
LMS-1336-1,494703
LMS-1335-4,647371
LMS-1336-1,646191
LMS-1336-1,374331
LMS-1354-2,526922
LMS-1335-4,901326
LMS-1326-3,87316
LMS-1335-4,446527
LMS-1336-1,211153
LMS-1335-4,755395
LMS-1354-2,338038
LMS-1354-2,474450
LMS-1336-1,215718
LMS-1326-3,273308
LMS-1326-3,312102
LMS-1326-3,347587
LMS-1326-3,402505
LMS-1326-3,473822
LMS-1326-3,501622
LMS-1326-3,582401
LMS-1326-3,638941
LMS-1326-3,660556
LMS-1326-3,678021
LMS-1326-3,746640
LMS-1326-3,780775
LMS-1326-3,840968
LMS-1326-3,865418
LMS-1326-3,901326
LMS-1326-3,911111
LMS-1326-3,969983
LMS-1326-3,973612
LMS-1326-3,107415
LMS-1326-3,198797
LMS-1326-3,199808
LMS-1338-1,771661
LMS-1338-1,773529
LMS-1338-1,774781
LMS-1338-1,774976
LMS-1338-1,775473
LMS-1338-1,785281
LMS-1338-1,818522
LMS-1338-1,833175
LMS-1338-1,473299
LMS-1338-1,473822
LMS-1338-1,474450
LMS-1338-1,483744
LMS-1338-1,484423
LMS-1338-1,496623
LMS-1338-1,502639
LMS-1338-1,503566
LMS-1338-1,504205
LMS-1336-1,142136
LMS-1336-1,209927
LMS-1336-1,230361
LMS-1336-1,242684
LMS-1336-1,293698
LMS-1336-1,365760
LMS-1336-1,365952
LMS-1336-1,370901
LMS-1336-1,379316
LMS-1336-1,414388
LMS-1336-1,415926
LMS-1336-1,417320
LMS-1336-1,419915
LMS-1336-1,438365
LMS-1336-1,450084
LMS-1336-1,465987
LMS-1356-1,416204
LMS-1349-1,898631
LMS-1338-1,920824
LMS-1334-2,494933
LMS-1334-2,977588
LMS-1334-2,683750
LMS-1308-6,827050
LMS-1308-6,454150
LMS-1308-6,140904
LMS-1302-8,825173
LMS-1302-8,975473
LMS-1303-3,282973
LMS-1303-3,344008
LMS-1303-3,507768
LMS-1302-8,584605
LMS-1338-1,584181
LMS-1338-1,977588
LMS-1338-1,906939
LMS-1338-1,744187
LMS-1338-1,1067
LMS-1338-1,834697
LMS-1338-1,520154
LMS-1338-1,651774
LMS-1338-1,766711
LMS-1338-1,603167
LMS-1336-1,491482
LMS-1336-1,599963
LMS-1336-1,2383
LMS-1336-1,384576
LMS-1335-3,53271
LMS-1335-3,1939
LMS-1335-3,385236
LMS-1338-1,125217
LMS-1338-1,248014
LMS-1338-1,264630
LMS-1338-1,289659
LMS-1338-1,365952
LMS-1338-1,370901
LMS-1338-1,417320
LMS-1338-1,430377
LMS-1338-1,445441
LMS-1338-1,540558
LMS-1338-1,610318
LMS-1338-1,629020
LMS-1338-1,684114
LMS-1338-1,748632
LMS-1338-1,766902
LMS-1338-1,783152
LMS-1338-1,791050
LMS-1335-2,328014
LMS-1335-2,560249
LMS-1335-2,637067
LMS-1335-2,783262
LMS-1336-1,9682
LMS-1335-2,122976
LMS-1335-2,161144
LMS-1335-2,471697
LMS-1335-2,451604
LMS-1336-1,83377
LMS-1336-1,500842
LMS-1336-1,904092
LMS-1335-2,368822
LMS-1335-2,601878
LMS-1336-1,850808
LMS-1336-1,641069
LMS-1335-2,111454
LMS-1335-2,822885
LMS-1335-2,621099
LMS-1335-2,963166
LMS-1335-2,899542
LMS-1335-2,846051
LMS-1335-2,366484
LMS-1336-1,596617
LMS-1336-1,583807
LMS-1336-1,406469
LMS-1336-1,424420
LMS-1336-1,582288
LMS-1336-1,134187
LMS-1336-1,939362
LMS-1336-1,744390
LMS-1336-1,360318
LMS-1336-1,837270
LMS-1336-1,202665
LMS-1336-1,611080
LMS-1336-1,117627
LMS-1336-1,140927
LMS-1336-1,240652
LMS-1336-1,495954
LMS-1336-1,750281
LMS-1336-1,825893
LMS-1336-1,348393
LMS-1336-1,352149
LMS-1336-1,683574
LMS-1336-1,474663
LMS-1336-1,125315
LMS-1336-1,708262
LMS-1336-1,436565
LMS-1336-1,362339
LMS-1336-1,433372
LMS-1336-1,753501
LMS-1336-1,310178
LMS-1336-1,675305
LMS-1336-1,258010
LMS-1336-1,583993
LMS-1336-1,949989
LMS-1335-2,194572
